YR;  MO;DA;DOY;NL; SWATI; THETA;WETNES;  PSIMI;  PSITI; TEMPERATURE
2001;  1; 10;  10;    8;   20.1;  0.419;  0.998;    -0.1;    -2.3
2001;  1; 10;  10;    9;   40.3;  0.419;  1.000;     0.0;    -2.9
2001;  1; 10;  10;   10;   40.3;  0.419;  1.000;     0.0;    -3.9
2001;  1; 10;  10;   11;   40.3;  0.419;  1.000;     0.0;    -4.9
2001;  1; 10;  10;   12;   30.2;  0.368;  1.000;     0.0;    -5.9
2001;  1; 10;  10;   13;   45.3;  0.368;  1.000;     0.0;    -7.1
2001;  1; 10;  10;   14;   28.7;  0.309;  1.000;     0.0;    -8.6
2001;  1; 10;  10;   15;   38.3;  0.309;  1.000;     0.0;   -10.3
2001;  1; 10;  10;   16;   38.3;  0.309;  1.000;     0.0;   -12.3
2001;  1; 10;  10;   17;    7.9;  0.264;  1.000;     0.0;   -14.7
2001;  1; 11;  11;    1;    4.8;  0.507;  0.902;    -2.1;    -2.1
2001;  1; 11;  11;    2;    9.2;  0.488;  0.924;    -1.9;    -2.1
2001;  1; 11;  11;    3;    9.2;  0.491;  0.931;    -1.7;    -2.1
2001;  1; 11;  11;    4;   14.0;  0.495;  0.941;    -1.5;    -2.1
2001;  1; 11;  11;    5;   15.6;  0.406;  0.960;    -1.2;    -2.1
2001;  1; 11;  11;    6;   15.8;  0.410;  0.974;    -0.8;    -2.2
2001;  1; 11;  11;    7;   15.9;  0.415;  0.988;    -0.4;    -2.2
2001;  1; 11;  11;    8;   20.1;  0.419;  1.000;     0.0;    -2.2
2001;  1; 11;  11;    9;   40.3;  0.419;  1.000;     0.0;    -2.9
2001;  1; 11;  11;   10;   40.3;  0.419;  1.000;     0.0;    -3.9
2001;  1; 11;  11;   11;   40.3;  0.419;  1.000;     0.0;    -4.9
2001;  1; 11;  11;   12;   30.2;  0.368;  1.000;     0.0;    -5.9
2001;  1; 11;  11;   13;   45.3;  0.368;  1.000;     0.0;    -7.1
2001;  1; 11;  11;   14;   28.7;  0.309;  1.000;     0.0;    -8.6
2001;  1; 11;  11;   15;   38.3;  0.309;  1.000;     0.0;   -10.3
2001;  1; 11;  11;   16;   38.3;  0.309;  1.000;     0.0;   -12.3
2001;  1; 11;  11;   17;    7.9;  0.264;  1.000;     0.0;   -14.7
2001;  1; 12;  12;    1;    4.8;  0.510;  0.906;    -2.0;    -2.0
2001;  1; 12;  12;    2;    9.2;  0.489;  0.928;    -1.8;    -2.0
2001;  1; 12;  12;    3;    9.3;  0.493;  0.935;    -1.6;    -2.0
2001;  1; 12;  12;    4;   14.0;  0.497;  0.945;    -1.4;    -2.0
2001;  1; 12;  12;    5;   15.6;  0.407;  0.964;    -1.1;    -2.0
2001;  1; 12;  12;    6;   15.8;  0.412;  0.978;    -0.7;    -2.0
2001;  1; 12;  12;    7;   16.0;  0.416;  0.991;    -0.3;    -2.1
2001;  1; 12;  12;    8;   20.1;  0.419;  1.000;     0.0;    -2.2
2001;  1; 12;  12;    9;   40.3;  0.419;  1.000;     0.0;    -2.9
2001;  1; 12;  12;   10;   40.3;  0.419;  1.000;     0.0;    -3.9
2001;  1; 12;  12;   11;   40.3;  0.419;  1.000;     0.0;    -4.9
2001;  1; 12;  12;   12;   30.2;  0.368;  1.000;     0.0;    -5.9
2001;  1; 12;  12;   13;   45.3;  0.368;  1.000;     0.0;    -7.1
2001;  1; 12;  12;   14;   28.7;  0.309;  1.000;     0.0;    -8.6
2001;  1; 12;  12;   15;   38.3;  0.309;  1.000;     0.0;   -10.3
2001;  1; 12;  12;   16;   38.3;  0.309;  1.000;     0.0;   -12.3
2001;  1; 12;  12;   17;    7.9;  0.264;  1.000;     0.0;   -14.7
2001;  1; 13;  13;    1;    4.8;  0.512;  0.911;    -1.9;    -1.9
2001;  1; 13;  13;    2;    9.2;  0.491;  0.932;    -1.7;    -1.9
2001;  1; 13;  13;    3;    9.3;  0.494;  0.939;    -1.5;    -1.9
2001;  1; 13;  13;    4;   14.1;  0.499;  0.949;    -1.3;    -1.9
2001;  1; 13;  13;    5;   15.7;  0.408;  0.968;    -1.0;    -1.9
2001;  1; 13;  13;    6;   15.9;  0.413;  0.981;    -0.6;    -1.9
2001;  1; 13;  13;    7;   16.0;  0.418;  0.995;    -0.2;    -1.9
2001;  1; 13;  13;    8;   20.1;  0.419;  1.000;     0.0;    -2.2
2001;  1; 13;  13;    9;   40.3;  0.419;  1.000;     0.0;    -2.9
2001;  1; 13;  13;   10;   40.3;  0.419;  1.000;     0.0;    -3.9
2001;  1; 13;  13;   11;   40.3;  0.419;  1.000;     0.0;    -4.9
2001;  1; 13;  13;   12;   30.2;  0.368;  1.000;     0.0;    -5.9
2001;  1; 13;  13;   13;   45.3;  0.368;  1.000;     0.0;    -7.1
2001;  1; 13;  13;   14;   28.7;  0.309;  1.000;     0.0;    -8.6
2001;  1; 13;  13;   15;   38.3;  0.309;  1.000;     0.0;   -10.3
2001;  1; 13;  13;   16;   38.3;  0.309;  1.000;     0.0;   -12.3
2001;  1; 13;  13;   17;    7.9;  0.264;  1.000;     0.0;   -14.7
2001;  1; 14;  14;    1;    4.8;  0.514;  0.915;    -1.8;    -1.8
2001;  1; 14;  14;    2;    9.3;  0.493;  0.936;    -1.6;    -1.8
2001;  1; 14;  14;    3;    9.3;  0.496;  0.943;    -1.4;    -1.8
2001;  1; 14;  14;    4;   14.1;  0.501;  0.953;    -1.2;    -1.8
2001;  1; 14;  14;    5;   15.7;  0.409;  0.971;    -0.8;    -1.8
2001;  1; 14;  14;    6;   15.9;  0.414;  0.985;    -0.5;    -1.8
2001;  1; 14;  14;    7;   16.1;  0.419;  0.998;    -0.1;    -1.8
2001;  1; 14;  14;    8;   20.1;  0.419;  1.000;     0.0;    -2.2
2001;  1; 14;  14;    9;   40.3;  0.419;  1.000;     0.0;    -2.9
2001;  1; 14;  14;   10;   40.3;  0.419;  1.000;     0.0;    -3.9
2001;  1; 14;  14;   11;   40.3;  0.419;  1.000;     0.0;    -4.9
2001;  1; 14;  14;   12;   30.2;  0.368;  1.000;     0.0;    -5.9
2001;  1; 14;  14;   13;   45.3;  0.368;  1.000;     0.0;    -7.1
2001;  1; 14;  14;   14;   28.7;  0.309;  1.000;     0.0;    -8.6
2001;  1; 14;  14;   15;   38.3;  0.309;  1.000;     0.0;   -10.3
2001;  1; 14;  14;   16;   38.3;  0.309;  1.000;     0.0;   -12.3
2001;  1; 14;  14;   17;    7.9;  0.264;  1.000;     0.0;   -14.7
2001;  1; 15;  15;    1;    4.8;  0.516;  0.919;    -1.7;    -1.7
2001;  1; 15;  15;    2;    9.3;  0.494;  0.938;    -1.6;    -1.8
2001;  1; 15;  15;    3;    9.4;  0.498;  0.946;    -1.4;    -1.8
2001;  1; 15;  15;    4;   14.2;  0.502;  0.956;    -1.1;    -1.8
2001;  1; 15;  15;    5;   15.8;  0.410;  0.974;    -0.8;    -1.8
2001;  1; 15;  15;    6;   15.9;  0.415;  0.988;    -0.4;    -1.8
2001;  1; 15;  15;    7;   16.1;  0.419;  1.000;     0.0;    -1.8
2001;  1; 15;  15;    8;   20.1;  0.419;  1.000;     0.0;    -2.2
2001;  1; 15;  15;    9;   40.3;  0.419;  1.000;     0.0;    -2.9
2001;  1; 15;  15;   10;   40.3;  0.419;  1.000;     0.0;    -3.9
2001;  1; 15;  15;   11;   40.3;  0.419;  1.000;     0.0;    -4.9
2001;  1; 15;  15;   12;   30.2;  0.368;  1.000;     0.0;    -5.9
2001;  1; 15;  15;   13;   45.3;  0.368;  1.000;     0.0;    -7.1
2001;  1; 15;  15;   14;   28.7;  0.309;  1.000;     0.0;    -8.6
2001;  1; 15;  15;   15;   38.3;  0.309;  1.000;     0.0;   -10.3
2001;  1; 15;  15;   16;   38.3;  0.309;  1.000;     0.0;   -12.3
2001;  1; 15;  15;   17;    7.9;  0.264;  1.000;     0.0;   -14.7
2001;  1; 16;  16;    1;    4.8;  0.513;  0.914;    -1.8;    -1.9
2001;  1; 16;  16;    2;    9.3;  0.493;  0.935;    -1.6;    -1.8
2001;  1; 16;  16;    3;    9.3;  0.496;  0.942;    -1.5;    -1.8
2001;  1; 16;  16;    4;   14.1;  0.500;  0.952;    -1.2;    -1.8
2001;  1; 16;  16;    5;   15.7;  0.409;  0.971;    -0.9;    -1.8
2001;  1; 16;  16;    6;   15.9;  0.414;  0.985;    -0.5;    -1.8
2001;  1; 16;  16;    7;   16.1;  0.419;  0.998;    -0.1;    -1.8
2001;  1; 16;  16;    8;   20.1;  0.419;  1.000;     0.0;    -2.2
